current_number,current_name,current_family,disposition,final_number,final_name,final_channel_key,old_count,final_count,count_changed,migration_note
404,Mormon Girlz: The Streaming Committee,studio_spotlight,keep,404,Mormon Girlz: The Streaming Committee,404|Mormon Girlz: The Streaming Committee,166,166,no,"concept survives; number, name, and identity preserved"
405,Penthouse Gold: Not Your Local News,studio_spotlight,replace,405,Dress + Bedroom,jw:v1:tagpair:8037:8056,162,386,,"slot repurposed: two-tag concept, captures 26% of smaller parent, lift 3.52"
406,LA Sublime: The Unofficial Afterparty,studio_spotlight,keep,406,LA Sublime: The Unofficial Afterparty,406|LA Sublime: The Unofficial Afterparty,150,150,no,"concept survives; number, name, and identity preserved"
407,Madonna: Script Pending,studio_spotlight,keep,407,Madonna: Script Pending,407|Madonna: Script Pending,169,169,no,"concept survives; number, name, and identity preserved"
408,PornFidelity: Channel Surfing Hazard,studio_spotlight,keep,408,PornFidelity: Channel Surfing Hazard,408|PornFidelity: Channel Surfing Hazard,150,150,no,"concept survives; number, name, and identity preserved"
409,"Device Bondage: Prime Time, Questionable Timing",studio_spotlight,keep,409,"Device Bondage: Prime Time, Questionable Timing","409|Device Bondage: Prime Time, Questionable Timing",147,147,no,"concept survives; number, name, and identity preserved"
410,Dirty Wives Club: All Hands Off the Remote,studio_spotlight,keep,410,Dirty Wives Club: All Hands Off the Remote,410|Dirty Wives Club: All Hands Off the Remote,145,145,no,"concept survives; number, name, and identity preserved"
411,Deep Lush: The Talent Department,studio_spotlight,replace,411,Dress + Living room,jw:v1:tagpair:8039:8056,144,316,,"slot repurposed: two-tag concept, captures 27% of smaller parent, lift 3.59"
412,The Training of O: The Credits Can Wait,studio_spotlight,keep,412,The Training of O: The Credits Can Wait,412|The Training of O: The Credits Can Wait,143,143,no,"concept survives; number, name, and identity preserved"
413,Interracial Pass: Remote Control Issues,studio_spotlight,replace,413,Casual + Breast play,jw:v1:tagpair:8062:10210,140,576,,"slot repurposed: two-tag concept, captures 45% of smaller parent, lift 3.74"
414,Pornstars Punishment: The Binge Bureau,studio_spotlight,keep,414,Pornstars Punishment: The Binge Bureau,414|Pornstars Punishment: The Binge Bureau,139,139,no,"concept survives; number, name, and identity preserved"
415,MILFs Like it Big: The Rerun Situation,studio_spotlight,keep,415,MILFs Like it Big: The Rerun Situation,415|MILFs Like it Big: The Rerun Situation,138,138,no,"concept survives; number, name, and identity preserved"
416,Dorcel Club: The Plot Factory,studio_spotlight,replace,416,Casual + Dress,jw:v1:tagpair:8056:8062,130,711,,"slot repurposed: two-tag concept, captures 47% of smaller parent, lift 3.86"
417,Digital Playground: Approved by Absolutely Nobody,studio_spotlight,keep,417,Digital Playground: Approved by Absolutely Nobody,417|Digital Playground: Approved by Absolutely Nobody,210,210,no,"concept survives; number, name, and identity preserved"
418,Sweet Sinner: The Late-Night Department,studio_spotlight,keep,418,Sweet Sinner: The Late-Night Department,418|Sweet Sinner: The Late-Night Department,126,126,no,"concept survives; number, name, and identity preserved"
419,"Hot Wife XXX: House Rules, House Exceptions",studio_spotlight,keep,419,"Hot Wife XXX: House Rules, House Exceptions","419|Hot Wife XXX: House Rules, House Exceptions",124,124,no,"concept survives; number, name, and identity preserved"
420,Tonight's Girlfriend: Where the Budget Went,studio_spotlight,keep,420,Tonight's Girlfriend: Where the Budget Went,420|Tonight's Girlfriend: Where the Budget Went,122,122,no,"concept survives; number, name, and identity preserved"
421,XXX Shades: The Production Meeting,studio_spotlight,keep,421,XXX Shades: The Production Meeting,421|XXX Shades: The Production Meeting,121,121,no,"concept survives; number, name, and identity preserved"
422,Exotic4K: The Never-Ending Pilot,studio_spotlight,keep,422,Exotic4K: The Never-Ending Pilot,422|Exotic4K: The Never-Ending Pilot,112,112,no,"concept survives; number, name, and identity preserved"
423,Pornstars Like It Big: Quality Time Control,studio_spotlight,keep,423,Pornstars Like It Big: Quality Time Control,423|Pornstars Like It Big: Quality Time Control,112,112,no,"concept survives; number, name, and identity preserved"
424,Public Disgrace: The Streaming Committee,studio_spotlight,keep,424,Public Disgrace: The Streaming Committee,424|Public Disgrace: The Streaming Committee,107,107,no,"concept survives; number, name, and identity preserved"
425,Hard X: Not Your Local News,studio_spotlight,keep,425,Hard X: Not Your Local News,425|Hard X: Not Your Local News,95,95,no,"concept survives; number, name, and identity preserved"
426,Love Her Feet: The Unofficial Afterparty,studio_spotlight,replace,426,Spanking/impact + Athletic,jw:v1:tagpair:8000:8066,93,1712,,"slot repurposed: two-tag concept, captures 62% of smaller parent, lift 3.19"
427,Look At Her Now: Script Pending,studio_spotlight,keep,427,Look At Her Now: Script Pending,427|Look At Her Now: Script Pending,89,89,no,"concept survives; number, name, and identity preserved"
428,Dungeon Sex: Channel Surfing Hazard,studio_spotlight,keep,428,Dungeon Sex: Channel Surfing Hazard,428|Dungeon Sex: Channel Surfing Hazard,84,84,no,"concept survives; number, name, and identity preserved"
429,"MILFY: Prime Time, Questionable Timing",studio_spotlight,keep,429,"MILFY: Prime Time, Questionable Timing","429|MILFY: Prime Time, Questionable Timing",85,85,no,"concept survives; number, name, and identity preserved"
430,Thundercock: All Hands Off the Remote,studio_spotlight,keep,430,Thundercock: All Hands Off the Remote,430|Thundercock: All Hands Off the Remote,79,79,no,"concept survives; number, name, and identity preserved"
431,I Have A Wife: The Talent Department,studio_spotlight,keep,431,I Have A Wife: The Talent Department,431|I Have A Wife: The Talent Department,77,77,no,"concept survives; number, name, and identity preserved"
432,Don't Break Me: The Credits Can Wait,studio_spotlight,keep,432,Don't Break Me: The Credits Can Wait,432|Don't Break Me: The Credits Can Wait,76,76,no,"concept survives; number, name, and identity preserved"
433,Lethal Hardcore: Remote Control Issues,studio_spotlight,replace,433,Spanking/impact + Heels,jw:v1:tagpair:8052:8066,75,778,,"slot repurposed: two-tag concept, captures 37% of smaller parent, lift 1.92"
434,Exploited College Girls: The Binge Bureau,studio_spotlight,keep,434,Exploited College Girls: The Binge Bureau,434|Exploited College Girls: The Binge Bureau,69,69,no,"concept survives; number, name, and identity preserved"
435,Big Cock Bully: The Rerun Situation,studio_spotlight,keep,435,Big Cock Bully: The Rerun Situation,435|Big Cock Bully: The Rerun Situation,67,67,no,"concept survives; number, name, and identity preserved"
436,She Will Cheat: The Plot Factory,studio_spotlight,replace,436,Dom/Sub + Group,jw:v1:tagpair:6188:8067,67,297,,"slot repurposed: two-tag concept, captures 24% of smaller parent, lift 2.15"
437,Reality Junkies: Approved by Absolutely Nobody,studio_spotlight,keep,437,Reality Junkies: Approved by Absolutely Nobody,437|Reality Junkies: Approved by Absolutely Nobody,66,66,no,"concept survives; number, name, and identity preserved"
438,Spizoo: The Late-Night Department,studio_spotlight,keep,438,Spizoo: The Late-Night Department,438|Spizoo: The Late-Night Department,86,86,no,"concept survives; number, name, and identity preserved"
439,"HardX: House Rules, House Exceptions",studio_spotlight,keep,439,"HardX: House Rules, House Exceptions","439|HardX: House Rules, House Exceptions",63,63,no,"concept survives; number, name, and identity preserved"
440,Devil's Film: Where the Budget Went,studio_spotlight,keep,440,Devil's Film: Where the Budget Went,440|Devil's Film: Where the Budget Went,62,62,no,"concept survives; number, name, and identity preserved"
441,Backroom Casting Couch: The Production Meeting,studio_spotlight,keep,441,Backroom Casting Couch: The Production Meeting,441|Backroom Casting Couch: The Production Meeting,61,61,no,"concept survives; number, name, and identity preserved"
442,Girlsway: The Never-Ending Pilot,studio_spotlight,keep,442,Girlsway: The Never-Ending Pilot,442|Girlsway: The Never-Ending Pilot,60,60,no,"concept survives; number, name, and identity preserved"
443,Nubile Films: Quality Time Control,studio_spotlight,keep,443,Nubile Films: Quality Time Control,443|Nubile Films: Quality Time Control,92,92,no,"concept survives; number, name, and identity preserved"
444,Baby Got Boobs: The Streaming Committee,studio_spotlight,replace,444,Dom/Sub + Sex toys,jw:v1:tagpair:7991:8067,59,718,,"slot repurposed: two-tag concept, captures 34% of smaller parent, lift 3.1"
445,My Sister's Hot Friend: Not Your Local News,studio_spotlight,replace,445,Foot fetish + Bathroom,jw:v1:tagpair:8038:8073,59,109,,"slot repurposed: two-tag concept, captures 18% of smaller parent, lift 2.84"
446,Naughty Office: The Unofficial Afterparty,studio_spotlight,replace,446,Foot fetish + Barefoot,jw:v1:tagpair:8061:8073,58,110,,"slot repurposed: two-tag concept, captures 23% of smaller parent, lift 3.59"
447,Sneaky Sex: Script Pending,studio_spotlight,replace,447,POV + Step-family,jw:v1:tagpair:8022:8084,57,149,,"slot repurposed: two-tag concept, captures 21% of smaller parent, lift 3.86"
448,Lubed: Channel Surfing Hazard,studio_spotlight,replace,448,Amateur + Thong,jw:v1:tagpair:8055:8086,56,227,,"slot repurposed: two-tag concept, captures 21% of smaller parent, lift 3.2"
449,"2 Drops: Prime Time, Questionable Timing",studio_spotlight,replace,449,1M1F + Vaginal sex + Casual,jw:v1:tagtriple:7876:7975:8062,54,832,,"slot repurposed: locked three-tag micro-channel, <= 75% of any parent pair, 832 scenes"
450,Nuru Massage: All Hands Off the Remote,studio_spotlight,replace,450,1M1F + Cheating + Gonzo,jw:v1:tagtriple:7876:8020:8083,54,842,,"slot repurposed: locked three-tag micro-channel, <= 77% of any parent pair, 842 scenes"
451,Digital Playground Episodes: The Talent Department,studio_spotlight,replace,451,1M1F + Roleplay + Dom/Sub,jw:v1:tagtriple:7876:8026:8067,53,575,,"slot repurposed: locked three-tag micro-channel, <= 55% of any parent pair, 575 scenes"
452,Porn World: The Credits Can Wait,studio_spotlight,replace,452,Vaginal sex + Big dick + Spanking/impact,jw:v1:tagtriple:7975:8016:8066,53,903,,"slot repurposed: locked three-tag micro-channel, <= 66% of any parent pair, 903 scenes"
453,Porn Force: Remote Control Issues,studio_spotlight,replace,453,Anal sex + Shaved + Humiliation,jw:v1:tagtriple:7976:8002:8068,52,825,,"slot repurposed: locked three-tag micro-channel, <= 78% of any parent pair, 825 scenes"
454,Twistys: The Binge Bureau,studio_spotlight,keep,454,Twistys: The Binge Bureau,454|Twistys: The Binge Bureau,92,92,no,"concept survives; number, name, and identity preserved"
455,ZZ Series: The Rerun Situation,studio_spotlight,replace,455,Anal sex + Roleplay + Bondage,jw:v1:tagtriple:7976:8026:8065,49,800,,"slot repurposed: locked three-tag micro-channel, <= 80% of any parent pair, 800 scenes"
456,Submissived: The Plot Factory,studio_spotlight,replace,456,Blowjob + Roleplay + Narrative,jw:v1:tagtriple:7977:8026:8085,47,694,,"slot repurposed: locked three-tag micro-channel, <= 64% of any parent pair, 694 scenes"
457,Ashlynn Brooke: Approved by Absolutely Nobody,studio_spotlight,replace,457,Cunnilingus + Big breasts + Cheating,jw:v1:tagtriple:7978:8003:8020,46,656,,"slot repurposed: locked three-tag micro-channel, <= 79% of any parent pair, 656 scenes"
458,Pure Mature: The Late-Night Department,studio_spotlight,replace,458,Cunnilingus + Big dick + Cheating,jw:v1:tagtriple:7978:8016:8020,44,759,,"slot repurposed: locked three-tag micro-channel, <= 77% of any parent pair, 759 scenes"
459,"Mommy Got Boobs: House Rules, House Exceptions",studio_spotlight,replace,459,Cunnilingus + Bedroom + Gonzo,jw:v1:tagtriple:7978:8037:8083,43,616,,"slot repurposed: locked three-tag micro-channel, <= 74% of any parent pair, 616 scenes"
460,My Friend's Hot Mom: Where the Budget Went,studio_spotlight,replace,460,Fingering + Big dick + Spanking/impact,jw:v1:tagtriple:7981:8016:8066,41,874,,"slot repurposed: locked three-tag micro-channel, <= 54% of any parent pair, 874 scenes"
461,Nagae Style: The Production Meeting,studio_spotlight,keep,461,Nagae Style: The Production Meeting,461|Nagae Style: The Production Meeting,39,39,no,"concept survives; number, name, and identity preserved"
462,Taboo Heat: The Never-Ending Pilot,studio_spotlight,replace,462,Cumshot - face + Shaved + Lingerie,jw:v1:tagtriple:7986:8002:8051,39,773,,"slot repurposed: locked three-tag micro-channel, <= 55% of any parent pair, 773 scenes"
463,Big Butts Like It Big: Quality Time Control,studio_spotlight,replace,463,Cumshot - face + Big breasts + Heels,jw:v1:tagtriple:7986:8003:8052,38,716,,"slot repurposed: locked three-tag micro-channel, <= 60% of any parent pair, 716 scenes"
464,Mean Bitches: The Streaming Committee,studio_spotlight,replace,464,Cumshot - face + Dress + Gonzo,jw:v1:tagtriple:7986:8056:8083,38,737,,"slot repurposed: locked three-tag micro-channel, <= 77% of any parent pair, 737 scenes"
465,SexArt: Not Your Local News,studio_spotlight,replace,465,Cumshot - mouth + Casual + Gonzo,jw:v1:tagtriple:7987:8062:8083,38,720,,"slot repurposed: locked three-tag micro-channel, <= 68% of any parent pair, 720 scenes"
466,EroticaX: The Unofficial Afterparty,studio_spotlight,replace,466,Fantasy Massage (Network),jw:v1:studio:1017,36,67,,"slot repurposed: hierarchical network/studio, 67 post-JAV scenes"
467,Throated: Script Pending,studio_spotlight,replace,467,Penthouse,jw:v1:studio:1083,36,165,,"slot repurposed: hierarchical network/studio, 165 post-JAV scenes"
468,Doe Projects: Channel Surfing Hazard,studio_spotlight,replace,468,Adult Time Originals,jw:v1:studio:1261,35,411,,"slot repurposed: hierarchical network/studio, 411 post-JAV scenes"
469,"Housewife 1 On 1: Prime Time, Questionable Timing",studio_spotlight,replace,469,Full Porn Network,jw:v1:studio:1329,34,105,,"slot repurposed: hierarchical network/studio, 105 post-JAV scenes"
470,Mom XXX: All Hands Off the Remote,studio_spotlight,replace,470,ExploitedX,jw:v1:studio:1365,34,302,,"slot repurposed: hierarchical network/studio, 302 post-JAV scenes"
471,Porn Fidelity: The Talent Department,studio_spotlight,replace,471,XEmpire,jw:v1:studio:144,34,224,,"slot repurposed: hierarchical network/studio, 224 post-JAV scenes"
472,Wifey: The Credits Can Wait,studio_spotlight,replace,472,Blowpass (Network),jw:v1:studio:153,34,107,,"slot repurposed: hierarchical network/studio, 107 post-JAV scenes"
473,POVD: Remote Control Issues,studio_spotlight,replace,473,NF Media,jw:v1:studio:1547,33,153,,"slot repurposed: hierarchical network/studio, 153 post-JAV scenes"
474,Wicked: The Binge Bureau,studio_spotlight,replace,474,Mile High Media,jw:v1:studio:165,35,214,,"slot repurposed: hierarchical network/studio, 214 post-JAV scenes"
475,X-Art: The Rerun Situation,studio_spotlight,replace,475,BangBros,jw:v1:studio:168,33,79,,"slot repurposed: hierarchical network/studio, 79 post-JAV scenes"
476,Miss Penny Barber: The Plot Factory,studio_spotlight,replace,476,Adult Prime,jw:v1:studio:1738,31,207,,"slot repurposed: hierarchical network/studio, 207 post-JAV scenes"
477,MYLF X Mandy Flores: Approved by Absolutely Nobody,studio_spotlight,replace,477,TeamSkeet (Network),jw:v1:studio:176,31,358,,"slot repurposed: hierarchical network/studio, 358 post-JAV scenes"
478,Vivid: The Late-Night Department,studio_spotlight,replace,478,MetArt Network,jw:v1:studio:1804,43,62,,"slot repurposed: hierarchical network/studio, 62 post-JAV scenes"
479,"Arch Angel: House Rules, House Exceptions",studio_spotlight,replace,479,Mofos,jw:v1:studio:196,30,143,,"slot repurposed: hierarchical network/studio, 143 post-JAV scenes"
480,Hunter: Where the Budget Went,studio_spotlight,keep,480,Hunter: Where the Budget Went,480|Hunter: Where the Budget Went,30,30,no,"concept survives; number, name, and identity preserved"
481,LeWood: The Production Meeting,studio_spotlight,replace,481,Kink,jw:v1:studio:198,30,1792,,"slot repurposed: hierarchical network/studio, 1792 post-JAV scenes"
482,MILF Hunter: The Never-Ending Pilot,studio_spotlight,replace,482,Dorcel,jw:v1:studio:200,30,131,,"slot repurposed: hierarchical network/studio, 131 post-JAV scenes"
483,My Dad's Hot Girlfriend: Quality Time Control,studio_spotlight,replace,483,Kelly Madison Media,jw:v1:studio:203,30,271,,"slot repurposed: hierarchical network/studio, 271 post-JAV scenes"
484,My Wife's Hot Friend: The Streaming Committee,studio_spotlight,replace,484,Girlsway (Network),jw:v1:studio:206,30,82,,"slot repurposed: hierarchical network/studio, 82 post-JAV scenes"
485,My First Sex Teacher: Not Your Local News,studio_spotlight,replace,485,Fuck You Cash,jw:v1:studio:208,29,1130,,"slot repurposed: hierarchical network/studio, 1130 post-JAV scenes"
486,Hot Wife Fun: The Unofficial Afterparty,studio_spotlight,replace,486,Metro HD,jw:v1:studio:212,28,73,,"slot repurposed: hierarchical network/studio, 73 post-JAV scenes"
487,House Of Taboo: Script Pending,studio_spotlight,replace,487,Nubiles Porn (Network),jw:v1:studio:217,28,91,,"slot repurposed: hierarchical network/studio, 91 post-JAV scenes"
488,Immoral Live: Channel Surfing Hazard,studio_spotlight,replace,488,Manipulative Media,jw:v1:studio:2204,28,205,,"slot repurposed: hierarchical network/studio, 205 post-JAV scenes"
489,"Mrs. Creampie: Prime Time, Questionable Timing",studio_spotlight,replace,489,Reality Kings,jw:v1:studio:223,28,910,,"slot repurposed: hierarchical network/studio, 910 post-JAV scenes"
490,The Fourth Wall Is on Lunch,tag_spotlight,keep,490,The Fourth Wall Is on Lunch,490|The Fourth Wall Is on Lunch,227,227,no,"concept survives; number, name, and identity preserved"
491,Method Acting Gone Rogue,tag_spotlight,keep,491,Method Acting Gone Rogue,491|Method Acting Gone Rogue,2402,2402,no,"concept survives; number, name, and identity preserved"
492,Terms & Conditions Apply,tag_spotlight,keep,492,Terms & Conditions Apply,492|Terms & Conditions Apply,1443,1443,no,"concept survives; number, name, and identity preserved"
493,The Sharing Economy,tag_spotlight,keep,493,The Sharing Economy,493|The Sharing Economy,233,233,no,"concept survives; number, name, and identity preserved"
494,"Rom-Com, Credits Optional",tag_spotlight,keep,494,"Rom-Com, Credits Optional","494|Rom-Com, Credits Optional",630,630,no,"concept survives; number, name, and identity preserved"
495,Neighborhood Watch-ish,tag_spotlight,keep,495,Neighborhood Watch-ish,495|Neighborhood Watch-ish,617,617,no,"concept survives; number, name, and identity preserved"
496,Standing Room Only,tag_spotlight,keep,496,Standing Room Only,496|Standing Room Only,118,118,no,"concept survives; number, name, and identity preserved"
497,The Unscheduled Interview,tag_spotlight,keep,497,The Unscheduled Interview,497|The Unscheduled Interview,207,207,no,"concept survives; number, name, and identity preserved"
498,Knead to Know,tag_spotlight,keep,498,Knead to Know,498|Knead to Know,367,367,no,"concept survives; number, name, and identity preserved"
499,The Third-Wheel Deal,tag_spotlight,keep,499,The Third-Wheel Deal,499|The Third-Wheel Deal,332,332,no,"concept survives; number, name, and identity preserved"
500,Clap Back TV,tag_spotlight,keep,500,Clap Back TV,500|Clap Back TV,3932,3932,no,"concept survives; number, name, and identity preserved"
501,Management & Other Issues,tag_spotlight,keep,501,Management & Other Issues,501|Management & Other Issues,2219,2219,no,"concept survives; number, name, and identity preserved"
502,Roast Department,tag_spotlight,keep,502,Roast Department,502|Roast Department,2050,2050,no,"concept survives; number, name, and identity preserved"
503,Knot Your Average Network,tag_spotlight,keep,503,Knot Your Average Network,503|Knot Your Average Network,1962,1962,no,"concept survives; number, name, and identity preserved"
504,"Please Hold, Indefinitely",tag_spotlight,keep,504,"Please Hold, Indefinitely","504|Please Hold, Indefinitely",417,417,no,"concept survives; number, name, and identity preserved"
505,Sole Proprietorship,tag_spotlight,keep,505,Sole Proprietorship,505|Sole Proprietorship,1309,1309,no,"concept survives; number, name, and identity preserved"
506,The Mute Button,tag_spotlight,keep,506,The Mute Button,506|The Mute Button,578,578,no,"concept survives; number, name, and identity preserved"
507,Choose Your Own Remote,tag_spotlight,keep,507,Choose Your Own Remote,507|Choose Your Own Remote,269,269,no,"concept survives; number, name, and identity preserved"
508,"Bedtime, Allegedly",tag_spotlight,keep,508,"Bedtime, Allegedly","508|Bedtime, Allegedly",1460,1460,no,"concept survives; number, name, and identity preserved"
509,Nature Calls the Shots,tag_spotlight,keep,509,Nature Calls the Shots,509|Nature Calls the Shots,1221,1221,no,"concept survives; number, name, and identity preserved"
510,Couch Potato Confidential,tag_spotlight,keep,510,Couch Potato Confidential,510|Couch Potato Confidential,1171,1171,no,"concept survives; number, name, and identity preserved"
511,Steam Team Six,tag_spotlight,keep,511,Steam Team Six,511|Steam Team Six,596,596,no,"concept survives; number, name, and identity preserved"
512,Pool Rules Are Suggestions,tag_spotlight,keep,512,Pool Rules Are Suggestions,512|Pool Rules Are Suggestions,273,273,no,"concept survives; number, name, and identity preserved"
513,Counter Intelligence,tag_spotlight,keep,513,Counter Intelligence,513|Counter Intelligence,369,369,no,"concept survives; number, name, and identity preserved"
514,Park & Recreation,tag_spotlight,keep,514,Park & Recreation,514|Park & Recreation,228,228,no,"concept survives; number, name, and identity preserved"
515,Do Not Disturb-ish,tag_spotlight,keep,515,Do Not Disturb-ish,515|Do Not Disturb-ish,194,194,no,"concept survives; number, name, and identity preserved"
516,Brief Encounters,tag_spotlight,keep,516,Brief Encounters,516|Brief Encounters,2649,2649,no,"concept survives; number, name, and identity preserved"
517,Transparency International-ish,tag_spotlight,keep,517,Transparency International-ish,517|Transparency International-ish,32,32,no,"concept survives; number, name, and identity preserved"
518,Elevated Programming,tag_spotlight,keep,518,Elevated Programming,518|Elevated Programming,2093,2093,no,"concept survives; number, name, and identity preserved"
519,Knit Happens,tag_spotlight,keep,519,Knit Happens,519|Knit Happens,1613,1613,no,"concept survives; number, name, and identity preserved"
520,Dress Rehearsal,tag_spotlight,keep,520,Dress Rehearsal,520|Dress Rehearsal,1526,1526,no,"concept survives; number, name, and identity preserved"
521,Minimal Coverage Network,tag_spotlight,keep,521,Minimal Coverage Network,521|Minimal Coverage Network,1059,1059,no,"concept survives; number, name, and identity preserved"
522,"Say Cheese, Cancel Plans",tag_spotlight,keep,522,"Say Cheese, Cancel Plans","522|Say Cheese, Cancel Plans",36,36,no,"concept survives; number, name, and identity preserved"
523,Suit Yourself TV,tag_spotlight,keep,523,Suit Yourself TV,523|Suit Yourself TV,135,135,no,"concept survives; number, name, and identity preserved"
524,Plot Happens,tag_spotlight,keep,524,Plot Happens,524|Plot Happens,1764,1764,no,"concept survives; number, name, and identity preserved"
525,You Are Here-ish,tag_spotlight,keep,525,You Are Here-ish,525|You Are Here-ish,1115,1115,no,"concept survives; number, name, and identity preserved"
526,Do-It-Yourself Television,tag_spotlight,keep,526,Do-It-Yourself Television,526|Do-It-Yourself Television,1361,1361,no,"concept survives; number, name, and identity preserved"
527,Good Lighting Department,tag_spotlight,keep,527,Good Lighting Department,527|Good Lighting Department,771,771,no,"concept survives; number, name, and identity preserved"
528,Headset & Forget,tag_spotlight,replace,528,La Touraine,jw:v1:studio:2315,8,150,,"slot repurposed: hierarchical network/studio, 150 post-JAV scenes"
529,Terms of Endearment: Unfiltered,tag_spotlight,keep,529,Terms of Endearment: Unfiltered,529|Terms of Endearment: Unfiltered,177,177,no,"concept survives; number, name, and identity preserved"
530,One-Woman Programming,tag_spotlight,keep,530,One-Woman Programming,530|One-Woman Programming,1971,1971,no,"concept survives; number, name, and identity preserved"
531,Two Women & a Plot Twist,tag_spotlight,keep,531,Two Women & a Plot Twist,531|Two Women & a Plot Twist,1943,1943,no,"concept survives; number, name, and identity preserved"
532,Ensemble Cast Away,tag_spotlight,keep,532,Ensemble Cast Away,532|Ensemble Cast Away,1263,1263,no,"concept survives; number, name, and identity preserved"
533,Two-Woman Double Bill,tag_spotlight,keep,533,Two-Woman Double Bill,533|Two-Woman Double Bill,946,946,no,"concept survives; number, name, and identity preserved"
534,Rear View Review,tag_spotlight,keep,534,Rear View Review,534|Rear View Review,3300,3300,no,"concept survives; number, name, and identity preserved"
535,Chest a Minute,tag_spotlight,keep,535,Chest a Minute,535|Chest a Minute,1277,1277,no,"concept survives; number, name, and identity preserved"
536,Reserved Seating,tag_spotlight,keep,536,Reserved Seating,536|Reserved Seating,1634,1634,no,"concept survives; number, name, and identity preserved"
537,"Cardio, Allegedly",tag_spotlight,keep,537,"Cardio, Allegedly","537|Cardio, Allegedly",2770,2770,no,"concept survives; number, name, and identity preserved"
538,The Ensemble Episode,tag_spotlight,keep,538,The Ensemble Episode,538|The Ensemble Episode,351,351,no,"concept survives; number, name, and identity preserved"
539,Small Screen Energy,tag_spotlight,keep,539,Small Screen Energy,539|Small Screen Energy,2035,2035,no,"concept survives; number, name, and identity preserved"
540,Wishful Thinking Network,tag_spotlight,replace,540,Brazzers,jw:v1:studio:242,5,1868,,"slot repurposed: hierarchical network/studio, 1868 post-JAV scenes"
541,Snack to the Future,tag_spotlight,keep,541,Snack to the Future,541|Snack to the Future,137,137,no,"concept survives; number, name, and identity preserved"
542,"Slim Pickings, Big Ratings",tag_spotlight,keep,542,"Slim Pickings, Big Ratings","542|Slim Pickings, Big Ratings",1792,1792,no,"concept survives; number, name, and identity preserved"
543,Roundabout Programming,tag_spotlight,keep,543,Roundabout Programming,543|Roundabout Programming,2719,2719,no,"concept survives; number, name, and identity preserved"
544,The Other Entrance,tag_spotlight,keep,544,The Other Entrance,544|The Other Entrance,3887,3887,no,"concept survives; number, name, and identity preserved"
545,Special Delivery Desk,tag_spotlight,keep,545,Special Delivery Desk,545|Special Delivery Desk,3875,3875,no,"concept survives; number, name, and identity preserved"
546,Regularly Scheduled Mischief,tag_spotlight,keep,546,Regularly Scheduled Mischief,546|Regularly Scheduled Mischief,3501,3501,no,"concept survives; number, name, and identity preserved"
547,Manual Override,tag_spotlight,keep,547,Manual Override,547|Manual Override,3331,3331,no,"concept survives; number, name, and identity preserved"
548,Hole Lot of Questions,tag_spotlight,keep,548,Hole Lot of Questions,548|Hole Lot of Questions,31,31,no,"concept survives; number, name, and identity preserved"
549,Lip Service Broadcasting,tag_spotlight,keep,549,Lip Service Broadcasting,549|Lip Service Broadcasting,2538,2538,no,"concept survives; number, name, and identity preserved"
550,"Hot Takes, Cold Opens: Meet Oversized Delivery",tag_pair,replace,550,Love Her Films,jw:v1:studio:2446,33,102,,"slot repurposed: hierarchical network/studio, 102 post-JAV scenes"
551,Double Booking: Third Seat Included,tag_pair,replace,551,Naughty America (Network),jw:v1:studio:247,309,818,,"slot repurposed: hierarchical network/studio, 818 post-JAV scenes"
552,Pool Rules Are Suggestions After Two-Piece,tag_pair,replace,552,MYLF,jw:v1:studio:251,133,94,,"slot repurposed: hierarchical network/studio, 94 post-JAV scenes"
553,Pool Rules Are Suggestions: A Slick Production Values Special,tag_pair,replace,553,Vixen Media Group,jw:v1:studio:2695,112,1992,,"slot repurposed: hierarchical network/studio, 1992 post-JAV scenes"
554,"Rom-Com, Credits Optional Goes Good Lighting Department",tag_pair,replace,554,Hush Hush Entertainment,jw:v1:studio:2696,276,140,,"slot repurposed: hierarchical network/studio, 140 post-JAV scenes"
555,The Third-Wheel Deal Presents Reality Needs a Producer,tag_pair,replace,555,Teens Love Huge Cocks,jw:v1:studio:29,94,63,,"slot repurposed: hierarchical network/studio, 63 post-JAV scenes"
556,"HR Has Left the Chat: Meanwhile, Business Very Casual",tag_pair,replace,556,Moms Bang Teens,jw:v1:studio:339,51,61,,"slot repurposed: hierarchical network/studio, 61 post-JAV scenes"
557,Ensemble Cast Away / Standing Room Only: Crossover Night,tag_pair,replace,557,Lethal Pass,jw:v1:studio:759,89,77,,"slot repurposed: hierarchical network/studio, 77 post-JAV scenes"
558,"No Shoes, Full Service: The Bling Outside the Box Department",tag_pair,replace,558,Devil's Film (Network),jw:v1:studio:840,290,75,,"slot repurposed: hierarchical network/studio, 75 post-JAV scenes"
559,Double Booking + Standing Room Only: Scheduling Conflict,tag_pair,replace,559,ManyVids,jw:v1:studio:844,59,62,,"slot repurposed: hierarchical network/studio, 62 post-JAV scenes"
560,Steam Team Six: Meet Slick Production Values,tag_pair,replace,560,Porn Pros,jw:v1:studio:883,271,68,,"slot repurposed: hierarchical network/studio, 68 post-JAV scenes"
561,Neighborhood Watch-ish & the Reality Needs a Producer Situation,tag_pair,replace,561,LetsDoeIt,jw:v1:studio:927,108,472,,"slot repurposed: hierarchical network/studio, 472 post-JAV scenes"
