channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
570,Bedroom Broadcast × Bedazzled,tag_pair,313,1.551,ALL,8037|8064,SET: Bedroom|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Bedroom"" AND TAG=""WARD: Jewelry""",6.81,Validated two-tag intersection with 313 scenes; retains 49% of the smaller tag pool; co-occurrence lift 6.81x.
571,Slim Pickings + High Voltage,tag_pair,116,0.575,ALL,7999|8072,BODY: Slim|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Electro play""",6.84,Validated two-tag intersection with 116 scenes; retains 61% of the smaller tag pool; co-occurrence lift 6.84x.
572,Mid-Cut Curves Meets Soft Focus,tag_pair,331,1.640,ALL,8005|8027,BODY: Medium breasts|THEME: Romance,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Medium breasts"" AND TAG=""THEME: Romance""",6.714,Validated two-tag intersection with 331 scenes; retains 53% of the smaller tag pool; co-occurrence lift 6.71x.
573,Double Feature: Big Points / Bedazzled,tag_pair,88,0.436,ALL,8008|8064,BODY: Big nipples|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big nipples"" AND TAG=""WARD: Jewelry""",7.707,Validated two-tag intersection with 88 scenes; retains 24% of the smaller tag pool; co-occurrence lift 7.71x.
574,Glossy Nights: Full Coverage Edition,tag_pair,83,0.411,ALL,8088|8668,PROD: Glamour|ACT: Bukkake,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Glamour"" AND TAG=""ACT: Bukkake""",7.877,Validated two-tag intersection with 83 scenes; retains 30% of the smaller tag pool; co-occurrence lift 7.88x.
575,Kitchen Confidential × Thin Line,tag_pair,134,0.664,ALL,8044|8055,SET: Kitchen|WARD: Thong,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Kitchen"" AND TAG=""WARD: Thong""",6.37,Validated two-tag intersection with 134 scenes; retains 36% of the smaller tag pool; co-occurrence lift 6.37x.
576,Kitchen Confidential + Dress Rehearsal,tag_pair,170,0.843,ALL,8044|8056,SET: Kitchen|WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Kitchen"" AND TAG=""WARD: Dress""",6.062,Validated two-tag intersection with 170 scenes; retains 46% of the smaller tag pool; co-occurrence lift 6.06x.
577,Toy Box Meets High Voltage,tag_pair,127,0.629,ALL,7991|8072,ACT: Sex toys|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Sex toys"" AND TAG=""KINK: Electro play""",6.365,Validated two-tag intersection with 127 scenes; retains 66% of the smaller tag pool; co-occurrence lift 6.37x.
578,Double Feature: After-Hours Office / Dress Rehearsal,tag_pair,97,0.481,ALL,8041|8056,SET: Office|WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Office"" AND TAG=""WARD: Dress""",7.072,Validated two-tag intersection with 97 scenes; retains 54% of the smaller tag pool; co-occurrence lift 7.07x.
579,High Voltage: The Plot Thickens Edition,tag_pair,113,0.560,ALL,8072|8085,KINK: Electro play|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Electro play"" AND TAG=""PROD: Narrative""",6.542,Validated two-tag intersection with 113 scenes; retains 59% of the smaller tag pool; co-occurrence lift 6.54x.
580,Downstairs × Red-Face Revue,tag_pair,87,0.431,ALL,8047|8068,SET: Dungeon|KINK: Humiliation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Dungeon"" AND TAG=""KINK: Humiliation""",7.422,Validated two-tag intersection with 87 scenes; retains 78% of the smaller tag pool; co-occurrence lift 7.42x.
581,Wrong Side of the Bed + Kitchen Confidential,tag_pair,173,0.857,ALL,8020|8044,THEME: Cheating|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cheating"" AND TAG=""SET: Kitchen""",5.923,Validated two-tag intersection with 173 scenes; retains 47% of the smaller tag pool; co-occurrence lift 5.92x.
582,Lights Out Meets The Plot Thickens,tag_pair,187,0.927,ALL,8080|8085,KINK: Sensory deprivation|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Sensory deprivation"" AND TAG=""PROD: Narrative""",5.681,Validated two-tag intersection with 187 scenes; retains 51% of the smaller tag pool; co-occurrence lift 5.68x.
583,Double Feature: Compact Curves / Kitchen Confidential,tag_pair,148,0.734,ALL,7996|8044,BODY: Small ass|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND TAG=""SET: Kitchen""",5.571,Validated two-tag intersection with 148 scenes; retains 40% of the smaller tag pool; co-occurrence lift 5.57x.
584,Everyday Curves: Kitchen Confidential Edition,tag_pair,191,0.947,ALL,8019|8044,BODY: Average body|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body"" AND TAG=""SET: Kitchen""",5.38,Validated two-tag intersection with 191 scenes; retains 52% of the smaller tag pool; co-occurrence lift 5.38x.
585,Share & Share Alike × Kitchen Confidential,tag_pair,157,0.778,ALL,8030|8044,THEME: Wife sharing|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Wife sharing"" AND TAG=""SET: Kitchen""",5.433,Validated two-tag intersection with 157 scenes; retains 43% of the smaller tag pool; co-occurrence lift 5.43x.
586,Everyday Curves + Business Casual,tag_pair,168,0.833,ALL,8019|8063,BODY: Average body|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body"" AND TAG=""WARD: Business""",5.213,Validated two-tag intersection with 168 scenes; retains 50% of the smaller tag pool; co-occurrence lift 5.21x.
587,Pinch Point Meets The Plot Thickens,tag_pair,133,0.659,ALL,8071|8085,KINK: Nipple torment|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Nipple torment"" AND TAG=""PROD: Narrative""",5.407,Validated two-tag intersection with 133 scenes; retains 49% of the smaller tag pool; co-occurrence lift 5.41x.
588,Double Feature: Leather Weather / Tied Up TV,tag_pair,264,1.308,ALL,8059|8065,WARD: Latex/leather|KINK: Bondage,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Latex/leather"" AND TAG=""KINK: Bondage""",5.213,Validated two-tag intersection with 264 scenes; retains 51% of the smaller tag pool; co-occurrence lift 5.21x.
589,Slim Pickings: Bound & Hushed Edition,tag_pair,255,1.264,ALL,7999|8070,BODY: Slim|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Gags/restraints""",5.074,Validated two-tag intersection with 255 scenes; retains 45% of the smaller tag pool; co-occurrence lift 5.07x.
590,Poolside After Dark × Slick TV,tag_pair,138,0.684,ALL,8057|8669,WARD: Bikini|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Bikini"" AND TAG=""BODY: Oiled""",5.093,Validated two-tag intersection with 138 scenes; retains 26% of the smaller tag pool; co-occurrence lift 5.09x.
591,Toy Box + Bound & Hushed,tag_pair,304,1.507,ALL,7991|8070,ACT: Sex toys|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Sex toys"" AND TAG=""KINK: Gags/restraints""",5.142,Validated two-tag intersection with 304 scenes; retains 54% of the smaller tag pool; co-occurrence lift 5.14x.
592,Leather Weather Meets Pinch Point,tag_pair,57,0.282,ALL,8059|8071,WARD: Latex/leather|KINK: Nipple torment,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Latex/leather"" AND TAG=""KINK: Nipple torment""",8.144,Validated two-tag intersection with 57 scenes; retains 21% of the smaller tag pool; co-occurrence lift 8.14x.
593,Double Feature: Slim Pickings / Pinch Point,tag_pair,121,0.600,ALL,7999|8071,BODY: Slim|KINK: Nipple torment,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Nipple torment""",5.01,Validated two-tag intersection with 121 scenes; retains 44% of the smaller tag pool; co-occurrence lift 5.01x.
594,Solo Spotlight: Full Coverage Edition,tag_pair,142,0.704,ALL,7828|8668,CAST: 1F|ACT: Bukkake,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 1F"" AND TAG=""ACT: Bukkake""",4.793,Validated two-tag intersection with 142 scenes; retains 51% of the smaller tag pool; co-occurrence lift 4.79x.
595,Fit & Flirty × Hard Lessons,tag_pair,232,1.150,ALL,8000|8076,BODY: Athletic|KINK: CBT,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Athletic"" AND TAG=""KINK: CBT""",4.716,Validated two-tag intersection with 232 scenes; retains 65% of the smaller tag pool; co-occurrence lift 4.72x.
596,Debut Night + Home Team,tag_pair,150,0.743,ALL,8029|8086,THEME: First time|PROD: Amateur,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: First time"" AND TAG=""PROD: Amateur""",4.729,Validated two-tag intersection with 150 scenes; retains 32% of the smaller tag pool; co-occurrence lift 4.73x.
597,Slow Grind Meets Tan Lines After Dark,tag_pair,98,0.486,ALL,7992|8012,ACT: Grinding|BODY: Tan lines,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Grinding"" AND TAG=""BODY: Tan lines""",5.386,Validated two-tag intersection with 98 scenes; retains 22% of the smaller tag pool; co-occurrence lift 5.39x.
598,Double Feature: Make-Believe After Dark / Lights Out,tag_pair,198,0.981,ALL,8026|8080,THEME: Roleplay|KINK: Sensory deprivation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Roleplay"" AND TAG=""KINK: Sensory deprivation""",4.534,Validated two-tag intersection with 198 scenes; retains 54% of the smaller tag pool; co-occurrence lift 4.53x.
599,Big Points: The Deep End Edition,tag_pair,30,0.149,ALL,8008|8079,BODY: Big nipples|KINK: Large insertion,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big nipples"" AND TAG=""KINK: Large insertion""",15.52,Validated two-tag intersection with 30 scenes; retains 28% of the smaller tag pool; co-occurrence lift 15.52x.
600,Bound & Hushed × The Plot Thickens,tag_pair,230,1.140,ALL,8070|8085,KINK: Gags/restraints|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Gags/restraints"" AND TAG=""PROD: Narrative""",4.494,Validated two-tag intersection with 230 scenes; retains 41% of the smaller tag pool; co-occurrence lift 4.49x.
601,Makeout Channel + Soft Focus,tag_pair,387,1.918,ALL,7984|8027,ACT: Kissing|THEME: Romance,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Kissing"" AND TAG=""THEME: Romance""",4.918,Validated two-tag intersection with 388 scenes; retains 62% of the smaller tag pool; co-occurrence lift 4.92x.
602,Everybody In Meets Partner Swap,tag_pair,60,0.297,ALL,6188|8035,CAST: Group|THEME: Swingers,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group"" AND TAG=""THEME: Swingers""",7.189,Validated two-tag intersection with 60 scenes; retains 46% of the smaller tag pool; co-occurrence lift 7.19x.
603,Double Feature: Everybody In / Double Entry,tag_pair,161,0.798,ALL,6188|7990,CAST: Group|ACT: DP,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group"" AND TAG=""ACT: DP""",4.41,Validated two-tag intersection with 161 scenes; retains 28% of the smaller tag pool; co-occurrence lift 4.41x.
604,Leather Weather: Power Exchange Edition,tag_pair,276,1.368,ALL,8059|8067,WARD: Latex/leather|KINK: Dom/Sub,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Latex/leather"" AND TAG=""KINK: Dom/Sub""",4.535,Validated two-tag intersection with 276 scenes; retains 53% of the smaller tag pool; co-occurrence lift 4.54x.
605,Fit & Flirty × Kitchen Confidential,tag_pair,222,1.100,ALL,8000|8044,BODY: Athletic|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Athletic"" AND TAG=""SET: Kitchen""",4.402,Validated two-tag intersection with 222 scenes; retains 60% of the smaller tag pool; co-occurrence lift 4.40x.
606,Double Feature + Slow Grind,tag_pair,170,0.843,ALL,7849|7992,CAST: 2F|ACT: Grinding,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 2F"" AND TAG=""ACT: Grinding""",4.346,Validated two-tag intersection with 170 scenes; retains 21% of the smaller tag pool; co-occurrence lift 4.35x.
607,Compact Curves Meets Business Casual,tag_pair,114,0.565,ALL,7996|8063,BODY: Small ass|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND TAG=""WARD: Business""",4.728,Validated two-tag intersection with 114 scenes; retains 34% of the smaller tag pool; co-occurrence lift 4.73x.
608,Double Feature: Slim Pickings / The Plot Thickens,tag_pair,876,4.342,ALL,7999|8085,BODY: Slim|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""PROD: Narrative""",5.409,Validated two-tag intersection with 876 scenes; retains 49% of the smaller tag pool; co-occurrence lift 5.41x.
609,Soft Focus: The Plot Thickens Edition,tag_pair,250,1.239,ALL,8027|8085,THEME: Romance|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Romance"" AND TAG=""PROD: Narrative""",4.413,Validated two-tag intersection with 251 scenes; retains 40% of the smaller tag pool; co-occurrence lift 4.41x.
610,Compact Curves × Thin Line,tag_pair,400,1.982,ALL,7996|8055,BODY: Small ass|WARD: Thong,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND TAG=""WARD: Thong""",4.806,Validated two-tag intersection with 400 scenes; retains 35% of the smaller tag pool; co-occurrence lift 4.81x.
611,Window Seat + Red-Face Revue,tag_pair,166,0.823,ALL,8025|8068,THEME: Exhibitionism|KINK: Humiliation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Exhibitionism"" AND TAG=""KINK: Humiliation""",4.307,Validated two-tag intersection with 166 scenes; retains 45% of the smaller tag pool; co-occurrence lift 4.31x.
612,Slim Pickings Meets Lights Out,tag_pair,142,0.704,ALL,7999|8080,BODY: Slim|KINK: Sensory deprivation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Sensory deprivation""",4.393,Validated two-tag intersection with 142 scenes; retains 39% of the smaller tag pool; co-occurrence lift 4.39x.
613,Double Feature: Slim Pickings / Soft Focus,tag_pair,243,1.204,ALL,7999|8027,BODY: Slim|THEME: Romance,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""THEME: Romance""",4.351,Validated two-tag intersection with 243 scenes; retains 39% of the smaller tag pool; co-occurrence lift 4.35x.
614,Bound & Hushed: Lights Out Edition,tag_pair,99,0.491,ALL,8070|8080,KINK: Gags/restraints|KINK: Sensory deprivation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Sensory deprivation""",9.692,Validated two-tag intersection with 99 scenes; retains 27% of the smaller tag pool; co-occurrence lift 9.69x.
615,Dress Rehearsal × Business Casual,tag_pair,208,1.031,ALL,8056|8063,WARD: Dress|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Dress"" AND TAG=""WARD: Business""",8.212,Validated two-tag intersection with 209 scenes; retains 63% of the smaller tag pool; co-occurrence lift 8.21x.
616,Leather Weather + Red-Face Revue,tag_pair,228,1.130,ALL,8059|8068,WARD: Latex/leather|KINK: Humiliation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Latex/leather"" AND TAG=""KINK: Humiliation""",4.16,Validated two-tag intersection with 228 scenes; retains 44% of the smaller tag pool; co-occurrence lift 4.16x.
617,Tied Up TV Meets Pinch Point,tag_pair,215,1.066,ALL,8065|8071,KINK: Bondage|KINK: Nipple torment,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Bondage"" AND TAG=""KINK: Nipple torment""",8.101,Validated two-tag intersection with 215 scenes; retains 79% of the smaller tag pool; co-occurrence lift 8.10x.
618,Double Feature: Rear View / Kitchen Confidential,tag_pair,187,0.927,ALL,7997|8044,BODY: Medium ass|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Medium ass"" AND TAG=""SET: Kitchen""",4.115,Validated two-tag intersection with 187 scenes; retains 51% of the smaller tag pool; co-occurrence lift 4.11x.
619,Slow Grind: Bedazzled Edition,tag_pair,115,0.570,ALL,7992|8064,ACT: Grinding|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Grinding"" AND TAG=""WARD: Jewelry""",4.428,Validated two-tag intersection with 115 scenes; retains 18% of the smaller tag pool; co-occurrence lift 4.43x.
620,Slow Grind × Bedroom Broadcast,tag_pair,242,1.199,ALL,7992|8037,ACT: Grinding|SET: Bedroom,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Grinding"" AND TAG=""SET: Bedroom""",4.092,Validated two-tag intersection with 242 scenes; retains 29% of the smaller tag pool; co-occurrence lift 4.09x.
621,Make-Believe After Dark + Glossy Nights,tag_pair,420,2.082,ALL,8026|8088,THEME: Roleplay|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Roleplay"" AND TAG=""PROD: Glamour""",4.546,Validated two-tag intersection with 420 scenes; retains 55% of the smaller tag pool; co-occurrence lift 4.55x.
622,Big Points Meets Dress Down,tag_pair,176,0.872,ALL,8008|8062,BODY: Big nipples|WARD: Casual,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big nipples"" AND TAG=""WARD: Casual""",4.012,Validated two-tag intersection with 176 scenes; retains 49% of the smaller tag pool; co-occurrence lift 4.01x.
623,Double Feature: Tan Lines After Dark / Dress Down,tag_pair,218,1.080,ALL,8012|8062,BODY: Tan lines|WARD: Casual,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Tan lines"" AND TAG=""WARD: Casual""",4.013,Validated two-tag intersection with 218 scenes; retains 49% of the smaller tag pool; co-occurrence lift 4.01x.
624,Share & Share Alike: Business Casual Edition,tag_pair,110,0.545,ALL,8030|8063,THEME: Wife sharing|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Wife sharing"" AND TAG=""WARD: Business""",4.308,Validated two-tag intersection with 113 scenes; retains 34% of the smaller tag pool; co-occurrence lift 4.31x.
625,Tied Up TV × The Plot Thickens,tag_pair,873,4.327,ALL,8065|8085,KINK: Bondage|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Bondage"" AND TAG=""PROD: Narrative""",4.911,Validated two-tag intersection with 874 scenes; retains 48% of the smaller tag pool; co-occurrence lift 4.91x.
626,Red-Face Revue + The Plot Thickens,tag_pair,942,4.669,ALL,8068|8085,KINK: Humiliation|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Humiliation"" AND TAG=""PROD: Narrative""",4.911,Validated two-tag intersection with 946 scenes; retains 52% of the smaller tag pool; co-occurrence lift 4.91x.
627,Big Points Meets Barefoot & Bad,tag_pair,57,0.282,ALL,8008|8061,BODY: Big nipples|WARD: Barefoot,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big nipples"" AND TAG=""WARD: Barefoot""",6.719,Validated two-tag intersection with 57 scenes; retains 16% of the smaller tag pool; co-occurrence lift 6.72x.
628,Double Feature: Share & Share Alike / Too Real TV,tag_pair,127,0.629,ALL,8030|8089,THEME: Wife sharing|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Wife sharing"" AND TAG=""PROD: Reality""",4.125,Validated two-tag intersection with 127 scenes; retains 32% of the smaller tag pool; co-occurrence lift 4.13x.
629,Tied Up TV: Lights Out Edition,tag_pair,283,1.403,ALL,8065|8080,KINK: Bondage|KINK: Sensory deprivation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Bondage"" AND TAG=""KINK: Sensory deprivation""",7.968,Validated two-tag intersection with 283 scenes; retains 78% of the smaller tag pool; co-occurrence lift 7.97x.
630,Downstairs × Bound & Hushed,tag_pair,35,0.173,ALL,8047|8070,SET: Dungeon|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Dungeon"" AND TAG=""KINK: Gags/restraints""",11.237,Validated two-tag intersection with 35 scenes; retains 32% of the smaller tag pool; co-occurrence lift 11.24x.
631,Slim Pickings + Tied Up TV,tag_pair,848,4.203,ALL,7999|8065,BODY: Slim|KINK: Bondage,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Bondage""",4.853,Validated two-tag intersection with 848 scenes; retains 47% of the smaller tag pool; co-occurrence lift 4.85x.
632,Enhanced Edition Meets Kitchen Confidential,tag_pair,200,0.991,ALL,8006|8044,BODY: Augmented breasts|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Augmented breasts"" AND TAG=""SET: Kitchen""",3.883,Validated two-tag intersection with 200 scenes; retains 54% of the smaller tag pool; co-occurrence lift 3.88x.
633,Double Feature: Main Event / Barefoot & Bad,tag_pair,343,1.700,ALL,7975|8061,ACT: Vaginal sex|WARD: Barefoot,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Vaginal sex"" AND TAG=""WARD: Barefoot""",4.183,Validated two-tag intersection with 343 scenes; retains 72% of the smaller tag pool; co-occurrence lift 4.18x.
634,Slim Pickings: Window Seat Edition,tag_pair,131,0.649,ALL,7999|8025,BODY: Slim|THEME: Exhibitionism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""THEME: Exhibitionism""",4.042,Validated two-tag intersection with 131 scenes; retains 36% of the smaller tag pool; co-occurrence lift 4.04x.
635,Fit & Flirty × High Voltage,tag_pair,110,0.545,ALL,8000|8072,BODY: Athletic|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Athletic"" AND TAG=""KINK: Electro play""",4.203,Validated two-tag intersection with 110 scenes; retains 58% of the smaller tag pool; co-occurrence lift 4.20x.
636,Slim Pickings + Glossy Nights,tag_pair,266,1.318,ALL,7999|8088,BODY: Slim|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""PROD: Glamour""",3.89,Validated two-tag intersection with 266 scenes; retains 35% of the smaller tag pool; co-occurrence lift 3.89x.
637,Toy Box Meets Downstairs,tag_pair,66,0.327,ALL,7991|8047,ACT: Sex toys|SET: Dungeon,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Sex toys"" AND TAG=""SET: Dungeon""",5.692,Validated two-tag intersection with 66 scenes; retains 59% of the smaller tag pool; co-occurrence lift 5.69x.
638,Double Feature: Makeout Channel / Glossy Nights,tag_pair,409,2.027,ALL,7984|8088,ACT: Kissing|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Kissing"" AND TAG=""PROD: Glamour""",4.235,Validated two-tag intersection with 409 scenes; retains 53% of the smaller tag pool; co-occurrence lift 4.23x.
639,Slow Grind: Couch Casting Edition,tag_pair,178,0.882,ALL,7992|8039,ACT: Grinding|SET: Living room,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Grinding"" AND TAG=""SET: Living room""",3.767,Validated two-tag intersection with 178 scenes; retains 22% of the smaller tag pool; co-occurrence lift 3.77x.
640,Compact Curves × Steam Room,tag_pair,165,0.818,ALL,7996|8038,BODY: Small ass|SET: Bathroom,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND TAG=""SET: Bathroom""",3.759,Validated two-tag intersection with 165 scenes; retains 27% of the smaller tag pool; co-occurrence lift 3.76x.
641,Chest Pass + Kitchen Confidential,tag_pair,192,0.952,ALL,7980|8044,ACT: Titjob|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Titjob"" AND TAG=""SET: Kitchen""",3.732,Validated two-tag intersection with 192 scenes; retains 52% of the smaller tag pool; co-occurrence lift 3.73x.
642,Soft Focus Meets Locked Up Late,tag_pair,216,1.071,ALL,8027|8074,THEME: Romance|KINK: Chastity/orgasm control,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Romance"" AND TAG=""KINK: Chastity/orgasm control""",3.726,Validated two-tag intersection with 216 scenes; retains 34% of the smaller tag pool; co-occurrence lift 3.73x.
643,Double Feature: Couch Casting / Home Team,tag_pair,305,1.512,ALL,8039|8086,SET: Living room|PROD: Amateur,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Living room"" AND TAG=""PROD: Amateur""",3.885,Validated two-tag intersection with 305 scenes; retains 26% of the smaller tag pool; co-occurrence lift 3.88x.
644,Make-Believe After Dark: Bound & Hushed Edition,tag_pair,251,1.244,ALL,8026|8070,THEME: Roleplay|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Roleplay"" AND TAG=""KINK: Gags/restraints""",3.696,Validated two-tag intersection with 251 scenes; retains 44% of the smaller tag pool; co-occurrence lift 3.70x.
645,Toy Box × Rough Cut,tag_pair,59,0.292,ALL,7991|9581,ACT: Sex toys|KINK: Rough sex,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Sex toys"" AND TAG=""KINK: Rough sex""",6.008,Validated two-tag intersection with 59 scenes; retains 63% of the smaller tag pool; co-occurrence lift 6.01x.
